utt_id,text,context,speaker,show,label,split
3_S03E01_409,That's a bold statement.,"Really? Why are you laughing? I'm sorry. Wow. Well, it's just that you really think that you're gonna be able to scale the platform without me? Goddamn it! - Yeah. - You don't think we can? Well, I know you can't.",GILFOYLE,SV,0,train
1_S10E04_158,I'm trying to think of an answer,You've been roommates with Sheldon forever. Do you have any advice?,LEONARD,BBT,0,train
1_S12E01_339,"Me, too.","You really think so? Yeah, I do. You're a good person, Penny. I hope we get to spend lots of time together.",PENNY,BBT,1,train
1_8045,"Dumped her? What, did he use a forklift?","to rebrand the stuff as a cure for constipation. Way to make lemonade.
You know, from around the corner where fudge is made. Hey, I got a favor to ask. Sure. My mom's been kind of an emotional wreck since that dentist she was dating dumped her.",RAJ,BBT,1,train
2_225,"I don't know, something girlie.","Really, I, no, I think girls night out is a great idea. Okay, okay, bye So what are they doing?",ROSS,FRIENDS,0,train
1_2420,You know this can go on all night. Why don't you just come with us?,"Or pick out his career for him without knowing his aptitude. Or pick out a new breakfast cereal without knowing his fiber requirements. Or his feelings about little marshmallows. Spider-Man. Get him Spider-Man. Amazing Spider-Man, Ultimate Spider-Man, Spectacular Spider-Man, The Marvelous Adventures of Spider-Man, Spider-Man 2099? You know this can go on all night.",LEONARD,BBT,0,train
1_7445,My limbic system wants to take your pants off.,"Uh, do you work with Dr. Hofstadter? In a way. We've kind of been involved in a five-year experiment. Oh. Well, you're lucky. He seems very talented.
And I'm sure a lot of people want to work with him. Well, a lot of people can't. Uh, hey. Where are we going?",PENNY,BBT,0,train
3_S01E08_422,At least it didn't happen in a public and brutally embarrassing way.,"I'm sorry. I shouldn't have rewritten all this code. I mean, what we had before worked. I'm sorry, guys. Gavin won. We lost.",GILFOYLE,SV,1,train
2_226,"These people find out that a spelling game is going over there, there will be nobody left at our party.",Could guys please try to keep It down? We are trying to start a tournament.,CHANDLER,FRIENDS,1,train
1_S11E01_337,"I'm sorry, what?","Ooh, you know what you could do? You could have a baby, too.",PENNY,BBT,0,train
1_S12E08_006,"Well, how would you guys feel about going to India for my wedding?","Hey, you guys have any plans for Valentine's Day? Three months from now? No. - What? No? - I mean, secret romantic plans that would be ruined if I told you. Oh. What's going on, Raj?",RAJ,BBT,0,train
1_S11E20_332,And alive?,"Oh, uh, Sheldon's getting married in a month. Oh! Congratulations. Yeah, I'm a married man myself. Oh, really? Is she here?",HOWARD,BBT,1,train
2_124,I am so confused as to what we have been doing so far.,"Thirty seconds all the questions we can answer You guys are dead, I am so good in lightning rounds. I majored in lightning rounds, alright! We are gonna destroy you! Wanna bet?",CHANDLER,FRIENDS,1,train
1_S12E03_380,Really? We'’re joking about this now?,"Hey. Hey.I-I made you dinner. Your favorite: In-N-Out Burger out of the wrapper on a plate. Thank you, but you don'’t have to do this. I'’m fine. I-I know it'’s not a baby, but it does leak when you pick it up.",LEONARD,BBT,0,train
2_250,"Oh, you say someone's name enough, they turn around.","David who? David the scientist guy, David that I was in love with, David who went to Russia and broke my heart David! Oh my God!",PHOEBE,FRIENDS,1,train
2_525,"Y'know what I mean, like dubbies?","Y'know what, actually ..   Okay, okay, okay, what's so funny over here? I thought you didn't smoke. Oh, I thought you guys meant marijuana cigarettes, y'know?",RACHEL,FRIENDS,0,train
1_S10E19_015,Sure. You're living here for free. I guess I owe you.,Would you mind taking cinnamon for a walk?,LEONARD,BBT,1,train
2_490,"Maybe it's a contest, you know? Like ""Collect all five"".","I know, I opened it up and it  and there it was just floathing in there, like this tiny little hitchhiker.",CHANDLER,FRIENDS,1,train
2_44,"Whoa, maybe I was!","Very life-like and funny. Okay. Oh no-no-no, I wasn't waving at you lady.",JOEY,FRIENDS,0,train
1_S11E11_217,"Great, 'cause it's tomorrow, and I need you to plan it.","Look, I'm sorry about not inviting you to Halley's birthday. That wasn't cool. And of course we would love to have you. Here. Thank you. I'd really like to be there.",HOWARD,BBT,0,train
1_S10E02_327,"But I'm mad at him, too, so lemon bars it is.","Hi. Hello. What are you doing? Oh, Leonard's mad at me, so I'm making him lemon bars. Does he even like lemon bars? Not really.",SHELDON,BBT,0,train
1_S10E09_186,Let it fly.,Do it. Visualize it as your anger a-and-and toss it out of your life. Perhaps I will. This rock encapsulates all my negative emotions. I will cast you far away. Feel free to take out a pigeon while you're at it.,LEONARD,BBT,0,train
1_S11E07_026,"It does, but it's still geology.","Sheldon, I've got these four-billion-year-old meteorites. I thought maybe they'd show signs of neutrino interactions. I could really use someone like you to help me with the math. Oh, so they would act as natural dark matter detectors. That sounds interesting.",SHELDON,BBT,0,train
1_S11E08_005,"Well, according to his text, he was on the second floor, then he stopped to tie his shoe.","Can we start the movie? Before Sheldon gets here? Last time we did that, he didn't talk to us for a month. So do it! Hold on. Where is he?",LEONARD,BBT,0,train
2_35,Oh no donÕt go. I have scared you. I have said too much. I am hopeless and awkward and desperate for love.,"I am not divorced yet. Chandler, you know you just invited me over here for pasta and all of a sudden you are talking about moving in together. I wasn't even that hungry. Its getting really late and I should just umm.",CHANDLER,FRIENDS,0,train
1_S10E07_163,"I'll take that as a ""Yes."" She's secretly been moving your collectibles into storage a little at a time and you haven't noticed.","So, if I actually know something right now... and I do... ...you don't want me to tell you? Uh... Pfft, no.",HOWARD,BBT,0,train
1_8452,I think I'm gonna go. Thank you for the burrito and the pork rinds and the 20-minute lecture on why monster trucks are better than regular trucks.,"Probably because I didn't read the instructions.
No wrapper's going to tell me what to do. Unless his name is Jay-Z. Is something going on? What do you mean? Well, you're acting all weird.
And I'm pretty weird, so I think I know what I'm talking about. I don't know. Maybe it's all those steroids I've been taking.",PERSON,BBT,1,train
2_291,"Umm, would you please excuse me for a moment?","I need to talk to you, it's pretty urgent. It's about Monica and Chandler. Oh my God! Of course, of course.",ROSS,FRIENDS,0,train
2_149,Thank you.,"Yeah??? Oh... Okay, yes, we'll be right, we'll be right down.",MONICA,FRIENDS,0,train
1_S12E02_358,Wow. Gentile moms are tough.,"Oh. Look what Halley drew. Yeah, she made it at daycare. It's pretty good, huh? Is it?",HOWARD,BBT,1,train
1_S10E16_009,"Aw, look at you watching sports.","Go! (Inhales deeply) Come on, raj! Leonard: You can do this! There's no way. What is happening? This is an euler's disk. It's a physics toy that demonstrates angular momentum, potential energy, and kinetic energy.",PENNY,BBT,1,train
1_S12E15_154,"Well, it is important for you two to keep the spark alive.","Hey, would you mind if Raj and I went away this weekend?",BERNADETTE,BBT,1,train
1_S09E20_179,No. You'll wish it would kill you.,"Wow, it's really coming down. This sucks. And there goes our hike. Oh, not our hike! Now we have To stay safe and warm. You know, we could still go. A little rain isn't gonna kill us. Have you been outside in the rain with sheldon?",LEONARD,BBT,1,train
1_S12E02_443,I'm no longer happy.,"Are those words? No. It's a secret code that you two get to figure out together. Hint: it's based on Sanskrit, but not the Sanskrit you're thinking of. (laughs) And best of all, you can't use the Internet to cheat. Because we locked you out of your Wi-Fi, and the answer to this is your new password.",LEONARD,BBT,0,train
1_S09E02_064,Because we're broken up.,"Sheldon, I am not doing ""Fun With Flags"" with you. Why not?",AMY,BBT,0,train
1_4576,"Bernadette dared me to tell a dirty story. ""The Miller's Tale"" by Chaucer is the dirtiest story I know. It would have been hidden in sock drawers if people in the 14th century had worn socks.","""And Absolon hath kist hir nether ye, ""and Nicholas is scalded in the towte.
This tale is doon, and God save al the rowte."" What the hell was that?",AMY,BBT,0,train
2_86,"Great! Okay, here.","See, if I am not buried with that ring then my spirit is going to wander the nether world for all eternity Okay, that's enough honey! I don't know. Let me see the ring.",CHANDLER,FRIENDS,0,train
1_S11E08_113,"Yeah, just turn off your brain and let your uterus do its magic.","Hey. Hi. Hey, what are you two doing here? RUCHI: We won't stay long. I just wanted to drop something off from me and the girls at work. None of the girls at work like me enough to get me a gift. Okay, so you'll know why everyone at the office has the same handwriting. I really appreciate the thought, but it's not necessary. I'll be back soon. Don't worry about work. You take all the time you need.",RAJ,BBT,0,train
3_S01E03_056,"""Placeholder"" would honestly be a better name than Pied Piper.","I thought we were gonna replace the name ""Pied Piper."" I thought it was a place holder.",DINESH,SV,1,train
1_S11E10_461,"Decaf, genius. (clears throat)","If there is life beneath the surface of these planets, how would we even detect it? Uh, that's a complicated question. Let me start with a simpler one. Can I buy you a coffee? A-Also a complicated question. (chuckles nervously) Because I want to say yes, but if I drink coffee this late, then I'll be up all night.",PENNY,BBT,0,train
1_S11E01_400,"Well, Bernadette has to grow a baby inside of her, and Amy has to marry one. My life is great.","All right, so what are we celebrating? Well, you know, Bernadette and Howard are pregnant again, and Amy and Sheldon are getting married. I didn't want you to feel left out. Ah. Left out?",PENNY,BBT,1,train
2_472,And I just won a million dollars!,"I don't want to be single. I just, I just want to be married again.",CHANDLER,FRIENDS,0,train
1_7938,"Come on, let's just start walking. There's got to be a gas station or something nearby.","What if we were to get in a car with a crazy person? Look at us, Sheldon.
We're the crazy people. Well, perhaps we should hold up a sign that assures passing motorists of our mental competence. Good idea.
Why don't you get started on that?",LEONARD,BBT,0,train
